logID,DATE,LOCAL,NAME,DESC,VAL,QF,SOURCE
13445,3/27/22 23:40,N,FAIL_RTU,,0.0,0x00001000,PLC
13442,3/27/22 23:40,N,MEM_USE,,63.8452,0x00001000,PLC
13440,3/27/22 23:40,N,PS1_V,,5.38353,0x00001000,PLC
13446,3/27/22 23:40,N,RTU_HEALTH,,1.0,0x00001000,PLC
13443,3/27/22 23:40,N,TEMP,,31.312,0x00001000,PLC
13427,3/27/22 23:20,N,CPU_USE,,54.6154,0x00001000,PLC
13434,3/27/22 23:20,N,CPU_USE,,54.7629,0x00001000,PLC
13430,3/27/22 23:20,N,FAIL_CONF,,0.0,0x00001000,PLC
13437,3/27/22 23:20,N,FAIL_CONF,,0.0,0x00001000,PLC
13431,3/27/22 23:20,N,FAIL_RTU,,0.0,0x00001000,PLC
13438,3/27/22 23:20,N,FAIL_RTU,,0.0,0x00001000,PLC
13428,3/27/22 23:20,N,MEM_USE,,43.984,0x00001000,PLC
13435,3/27/22 23:20,N,MEM_USE,,44.0092,0x00001000,PLC
13426,3/27/22 23:20,N,PS1_V,,5.38353,0x00001000,PLC
13433,3/27/22 23:20,N,PS1_V,,5.38453,0x00001000,PLC
13432,3/27/22 23:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
13439,3/27/22 23:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
13429,3/27/22 23:20,N,TEMP,,31.187,0x00001000,PLC
13436,3/27/22 23:20,N,TEMP,,31.188,0x00001000,PLC
13420,3/27/22 23:00,N,CPU_USE,,43.3952,0x00001000,PLC
13423,3/27/22 23:00,N,FAIL_CONF,,0.0,0x00001000,PLC
13424,3/27/22 23:00,N,FAIL_RTU,,0.0,0x00001000,PLC
13421,3/27/22 23:00,N,MEM_USE,,27.1696,0x00001000,PLC
13419,3/27/22 23:00,N,PS1_V,,5.38253,0x00001000,PLC
13425,3/27/22 23:00,N,RTU_HEALTH,,3.0,0x00001000,PLC
13422,3/27/22 23:00,N,TEMP,,31.124,0x00001000,PLC
13413,3/27/22 22:40,N,CPU_USE,,53.5581,0x00001000,PLC
13416,3/27/22 22:40,N,FAIL_CONF,,0.0,0x00001000,PLC
13417,3/27/22 22:40,N,FAIL_RTU,,0.0,0x00001000,PLC
13414,3/27/22 22:40,N,MEM_USE,,35.6469,0x00001000,PLC
13412,3/27/22 22:40,N,PS1_V,,5.38353,0x00001000,PLC
13418,3/27/22 22:40,N,RTU_HEALTH,,3.0,0x00001000,PLC
13415,3/27/22 22:40,N,TEMP,,31.25,0x00001000,PLC
13406,3/27/22 22:20,N,CPU_USE,,52.989,0x00001000,PLC
13409,3/27/22 22:20,N,FAIL_CONF,,0.0,0x00001000,PLC
13410,3/27/22 22:20,N,FAIL_RTU,,0.0,0x00001000,PLC
13407,3/27/22 22:20,N,MEM_USE,,35.6494,0x00001000,PLC
13405,3/27/22 22:20,N,PS1_V,,5.38453,0x00001000,PLC
13411,3/27/22 22:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
13408,3/27/22 22:20,N,TEMP,,31.251,0x00001000,PLC
13399,3/27/22 22:20,N,CPU_USE,,52.5896,0x00001000,PLC
13402,3/27/22 22:20,N,FAIL_CONF,,0.0,0x00001000,PLC
13403,3/27/22 22:20,N,FAIL_RTU,,0.0,0x00001000,PLC
13400,3/27/22 22:20,N,MEM_USE,,35.65,0x00001000,PLC
13398,3/27/22 22:20,N,PS1_V,,5.38353,0x00001000,PLC
13404,3/27/22 22:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
13401,3/27/22 22:20,N,TEMP,,31.25,0x00001000,PLC
13392,3/27/22 22:00,N,CPU_USE,,52.3246,0x00001000,PLC
13395,3/27/22 22:00,N,FAIL_CONF,,0.0,0x00001000,PLC
13396,3/27/22 22:00,N,FAIL_RTU,,0.0,0x00001000,PLC
13393,3/27/22 22:00,N,MEM_USE,,35.6459,0x00001000,PLC
13391,3/27/22 22:00,N,PS1_V,,5.38253,0x00001000,PLC
13397,3/27/22 22:00,N,RTU_HEALTH,,3.0,0x00001000,PLC
13394,3/27/22 22:00,N,TEMP,,31.311,0x00001000,PLC
13385,3/27/22 21:40,N,CPU_USE,,51.9685,0x00001000,PLC
13388,3/27/22 21:40,N,FAIL_CONF,,0.0,0x00001000,PLC
13389,3/27/22 21:40,N,FAIL_RTU,,0.0,0x00001000,PLC
13386,3/27/22 21:40,N,MEM_USE,,35.6469,0x00001000,PLC
13384,3/27/22 21:40,N,PS1_V,,5.38353,0x00001000,PLC
13390,3/27/22 21:40,N,RTU_HEALTH,,3.0,0x00001000,PLC
13387,3/27/22 21:40,N,TEMP,,31.312,0x00001000,PLC
13378,3/27/22 21:20,N,CPU_USE,,52.964,0x00001000,PLC
13381,3/27/22 21:20,N,FAIL_CONF,,0.0,0x00001000,PLC
13382,3/27/22 21:20,N,FAIL_RTU,,0.0,0x00001000,PLC
13379,3/27/22 21:20,N,MEM_USE,,35.6236,0x00001000,PLC
13377,3/27/22 21:20,N,PS1_V,,5.38453,0x00001000,PLC
13383,3/27/22 21:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
13380,3/27/22 21:20,N,TEMP,,31.313,0x00001000,PLC
13371,3/27/22 21:20,N,CPU_USE,,52.963,0x00001000,PLC
13374,3/27/22 21:20,N,FAIL_CONF,,0.0,0x00001000,PLC
13375,3/27/22 21:20,N,FAIL_RTU,,0.0,0x00001000,PLC
13372,3/27/22 21:20,N,MEM_USE,,35.6226,0x00001000,PLC
13370,3/27/22 21:20,N,PS1_V,,5.38353,0x00001000,PLC
13376,3/27/22 21:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
13373,3/27/22 21:20,N,TEMP,,31.312,0x00001000,PLC
13364,3/27/22 21:00,N,CPU_USE,,53.9673,0x00001000,PLC
13367,3/27/22 21:00,N,FAIL_CONF,,0.0,0x00001000,PLC
13368,3/27/22 21:00,N,FAIL_RTU,,0.0,0x00001000,PLC
13365,3/27/22 21:00,N,MEM_USE,,35.649,0x00001000,PLC
13363,3/27/22 21:00,N,PS1_V,,5.38253,0x00001000,PLC
13369,3/27/22 21:00,N,RTU_HEALTH,,3.0,0x00001000,PLC
13366,3/27/22 21:00,N,TEMP,,31.249,0x00001000,PLC
13357,3/27/22 20:40,N,CPU_USE,,53.6398,0x00001000,PLC
13360,3/27/22 20:40,N,FAIL_CONF,,0.0,0x00001000,PLC
13361,3/27/22 20:40,N,FAIL_RTU,,0.0,0x00001000,PLC
13358,3/27/22 20:40,N,MEM_USE,,35.6484,0x00001000,PLC
13356,3/27/22 20:40,N,PS1_V,,5.38353,0x00001000,PLC
13362,3/27/22 20:40,N,RTU_HEALTH,,3.0,0x00001000,PLC
13359,3/27/22 20:40,N,TEMP,,31.375,0x00001000,PLC
13350,3/27/22 20:20,N,CPU_USE,,52.2232,0x00001000,PLC
13353,3/27/22 20:20,N,FAIL_CONF,,0.0,0x00001000,PLC
13354,3/27/22 20:20,N,FAIL_RTU,,0.0,0x00001000,PLC
13351,3/27/22 20:20,N,MEM_USE,,35.6252,0x00001000,PLC
13349,3/27/22 20:20,N,PS1_V,,5.35865,0x00001000,PLC
13355,3/27/22 20:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
13352,3/27/22 20:20,N,TEMP,,31.438,0x00001000,PLC
13343,3/27/22 20:20,N,CPU_USE,,51.5267,0x00001000,PLC
13346,3/27/22 20:20,N,FAIL_CONF,,0.0,0x00001000,PLC
13347,3/27/22 20:20,N,FAIL_RTU,,0.0,0x00001000,PLC
13344,3/27/22 20:20,N,MEM_USE,,35.6226,0x00001000,PLC
13342,3/27/22 20:20,N,PS1_V,,5.38353,0x00001000,PLC
13348,3/27/22 20:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
13345,3/27/22 20:20,N,TEMP,,31.437,0x00001000,PLC
13336,3/27/22 20:00,N,CPU_USE,,52.4518,0x00001000,PLC
13339,3/27/22 20:00,N,FAIL_CONF,,0.0,0x00001000,PLC
13340,3/27/22 20:00,N,FAIL_RTU,,0.0,0x00001000,PLC
13337,3/27/22 20:00,N,MEM_USE,,35.6232,0x00001000,PLC
13335,3/27/22 20:00,N,PS1_V,,5.35665,0x00001000,PLC
13341,3/27/22 20:00,N,RTU_HEALTH,,3.0,0x00001000,PLC
13338,3/27/22 20:00,N,TEMP,,31.374,0x00001000,PLC
13329,3/27/22 19:40,N,CPU_USE,,62.3016,0x00001000,PLC
13332,3/27/22 19:40,N,FAIL_CONF,,0.0,0x00001000,PLC
13333,3/27/22 19:40,N,FAIL_RTU,,0.0,0x00001000,PLC
13330,3/27/22 19:40,N,MEM_USE,,41.2932,0x00001000,PLC
13328,3/27/22 19:40,N,PS1_V,,5.38353,0x00001000,PLC
13334,3/27/22 19:40,N,RTU_HEALTH,,3.0,0x00001000,PLC
13331,3/27/22 19:40,N,TEMP,,31.437,0x00001000,PLC
13322,3/27/22 19:20,N,CPU_USE,,63.2194,0x00001000,PLC
13325,3/27/22 19:20,N,FAIL_CONF,,0.0,0x00001000,PLC
13326,3/27/22 19:20,N,FAIL_RTU,,0.0,0x00001000,PLC
13323,3/27/22 19:20,N,MEM_USE,,41.2958,0x00001000,PLC
13321,3/27/22 19:20,N,PS1_V,,5.35865,0x00001000,PLC
13327,3/27/22 19:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
13324,3/27/22 19:20,N,TEMP,,31.626,0x00001000,PLC
13315,3/27/22 19:20,N,CPU_USE,,63.2184,0x00001000,PLC
13318,3/27/22 19:20,N,FAIL_CONF,,0.0,0x00001000,PLC
13319,3/27/22 19:20,N,FAIL_RTU,,0.0,0x00001000,PLC
13316,3/27/22 19:20,N,MEM_USE,,41.2948,0x00001000,PLC
13314,3/27/22 19:20,N,PS1_V,,5.35765,0x00001000,PLC
13320,3/27/22 19:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
13317,3/27/22 19:20,N,TEMP,,31.625,0x00001000,PLC
13308,3/27/22 19:00,N,CPU_USE,,73.3323,0x00001000,PLC
13311,3/27/22 19:00,N,FAIL_CONF,,0.0,0x00001000,PLC
13312,3/27/22 19:00,N,FAIL_RTU,,0.0,0x00001000,PLC
13309,3/27/22 19:00,N,MEM_USE,,35.5521,0x00001000,PLC
13307,3/27/22 19:00,N,PS1_V,,5.38253,0x00001000,PLC
13313,3/27/22 19:00,N,RTU_HEALTH,,3.0,0x00001000,PLC
13310,3/27/22 19:00,N,TEMP,,31.499,0x00001000,PLC
13301,3/27/22 18:40,N,CPU_USE,,73.3333,0x00001000,PLC
13304,3/27/22 18:40,N,FAIL_CONF,,0.0,0x00001000,PLC
13305,3/27/22 18:40,N,FAIL_RTU,,0.0,0x00001000,PLC
13302,3/27/22 18:40,N,MEM_USE,,35.6031,0x00001000,PLC
13300,3/27/22 18:40,N,PS1_V,,5.35765,0x00001000,PLC
13306,3/27/22 18:40,N,RTU_HEALTH,,3.0,0x00001000,PLC
13303,3/27/22 18:40,N,TEMP,,31.562,0x00001000,PLC
13294,3/27/22 18:20,N,CPU_USE,,72.4275,0x00001000,PLC
13297,3/27/22 18:20,N,FAIL_CONF,,0.0,0x00001000,PLC
13298,3/27/22 18:20,N,FAIL_RTU,,0.0,0x00001000,PLC
13295,3/27/22 18:20,N,MEM_USE,,35.5541,0x00001000,PLC
13293,3/27/22 18:20,N,PS1_V,,5.38453,0x00001000,PLC
13299,3/27/22 18:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
13296,3/27/22 18:20,N,TEMP,,31.626,0x00001000,PLC
13287,3/27/22 18:20,N,CPU_USE,,72.4265,0x00001000,PLC
13290,3/27/22 18:20,N,FAIL_CONF,,0.0,0x00001000,PLC
13291,3/27/22 18:20,N,FAIL_RTU,,0.0,0x00001000,PLC
13288,3/27/22 18:20,N,MEM_USE,,35.5531,0x00001000,PLC
13286,3/27/22 18:20,N,PS1_V,,5.38353,0x00001000,PLC
13292,3/27/22 18:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
13289,3/27/22 18:20,N,TEMP,,31.625,0x00001000,PLC
13280,3/27/22 18:00,N,CPU_USE,,76.1709,0x00001000,PLC
13283,3/27/22 18:00,N,FAIL_CONF,,0.0,0x00001000,PLC
13284,3/27/22 18:00,N,FAIL_RTU,,0.0,0x00001000,PLC
13281,3/27/22 18:00,N,MEM_USE,,51.1283,0x00001000,PLC
13279,3/27/22 18:00,N,PS1_V,,5.35665,0x00001000,PLC
13285,3/27/22 18:00,N,RTU_HEALTH,,3.0,0x00001000,PLC
13282,3/27/22 18:00,N,TEMP,,31.561,0x00001000,PLC
13273,3/27/22 17:40,N,CPU_USE,,75.2941,0x00001000,PLC
13276,3/27/22 17:40,N,FAIL_CONF,,0.0,0x00001000,PLC
13277,3/27/22 17:40,N,FAIL_RTU,,0.0,0x00001000,PLC
13274,3/27/22 17:40,N,MEM_USE,,51.1535,0x00001000,PLC
13272,3/27/22 17:40,N,PS1_V,,5.38353,0x00001000,PLC
13278,3/27/22 17:40,N,RTU_HEALTH,,3.0,0x00001000,PLC
13275,3/27/22 17:40,N,TEMP,,31.5,0x00001000,PLC
13266,3/27/22 17:20,N,CPU_USE,,75.001,0x00001000,PLC
13269,3/27/22 17:20,N,FAIL_CONF,,0.0,0x00001000,PLC
13270,3/27/22 17:20,N,FAIL_RTU,,0.0,0x00001000,PLC
13267,3/27/22 17:20,N,MEM_USE,,51.1545,0x00001000,PLC
13265,3/27/22 17:20,N,PS1_V,,5.38453,0x00001000,PLC
13271,3/27/22 17:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
13268,3/27/22 17:20,N,TEMP,,31.563,0x00001000,PLC
13259,3/27/22 17:20,N,CPU_USE,,76.1719,0x00001000,PLC
13262,3/27/22 17:20,N,FAIL_CONF,,0.0,0x00001000,PLC
13263,3/27/22 17:20,N,FAIL_RTU,,0.0,0x00001000,PLC
13260,3/27/22 17:20,N,MEM_USE,,51.1551,0x00001000,PLC
13258,3/27/22 17:20,N,PS1_V,,5.38353,0x00001000,PLC
13264,3/27/22 17:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
13261,3/27/22 17:20,N,TEMP,,31.562,0x00001000,PLC
13252,3/27/22 17:00,N,CPU_USE,,74.2637,0x00001000,PLC
13255,3/27/22 17:00,N,FAIL_CONF,,0.0,0x00001000,PLC
13256,3/27/22 17:00,N,FAIL_RTU,,0.0,0x00001000,PLC
13253,3/27/22 17:00,N,MEM_USE,,51.1556,0x00001000,PLC
13251,3/27/22 17:00,N,PS1_V,,5.38253,0x00001000,PLC
13257,3/27/22 17:00,N,RTU_HEALTH,,3.0,0x00001000,PLC
13254,3/27/22 17:00,N,TEMP,,31.561,0x00001000,PLC
13245,3/27/22 16:40,N,CPU_USE,,74.6212,0x00001000,PLC
13248,3/27/22 16:40,N,FAIL_CONF,,0.0,0x00001000,PLC
13249,3/27/22 16:40,N,FAIL_RTU,,0.0,0x00001000,PLC
13246,3/27/22 16:40,N,MEM_USE,,51.1066,0x00001000,PLC
13244,3/27/22 16:40,N,PS1_V,,5.38353,0x00001000,PLC
13250,3/27/22 16:40,N,RTU_HEALTH,,3.0,0x00001000,PLC
13247,3/27/22 16:40,N,TEMP,,31.687,0x00001000,PLC
13238,3/27/22 16:20,N,CPU_USE,,75.201,0x00001000,PLC
13241,3/27/22 16:20,N,FAIL_CONF,,0.0,0x00001000,PLC
13242,3/27/22 16:20,N,FAIL_RTU,,0.0,0x00001000,PLC
13239,3/27/22 16:20,N,MEM_USE,,51.1334,0x00001000,PLC
13237,3/27/22 16:20,N,PS1_V,,5.38453,0x00001000,PLC
13243,3/27/22 16:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
13240,3/27/22 16:20,N,TEMP,,31.563,0x00001000,PLC
13231,3/27/22 16:20,N,CPU_USE,,75.2,0x00001000,PLC
13234,3/27/22 16:20,N,FAIL_CONF,,0.0,0x00001000,PLC
13235,3/27/22 16:20,N,FAIL_RTU,,0.0,0x00001000,PLC
13232,3/27/22 16:20,N,MEM_USE,,51.1324,0x00001000,PLC
13230,3/27/22 16:20,N,PS1_V,,5.38353,0x00001000,PLC
13236,3/27/22 16:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
13233,3/27/22 16:20,N,TEMP,,31.562,0x00001000,PLC
13224,3/27/22 16:00,N,CPU_USE,,75.7566,0x00001000,PLC
13227,3/27/22 16:00,N,FAIL_CONF,,0.0,0x00001000,PLC
13228,3/27/22 16:00,N,FAIL_RTU,,0.0,0x00001000,PLC
13225,3/27/22 16:00,N,MEM_USE,,51.1509,0x00001000,PLC
13223,3/27/22 16:00,N,PS1_V,,5.38253,0x00001000,PLC
13229,3/27/22 16:00,N,RTU_HEALTH,,3.0,0x00001000,PLC
13226,3/27/22 16:00,N,TEMP,,31.561,0x00001000,PLC
13217,3/27/22 15:40,N,CPU_USE,,75.9843,0x00001000,PLC
13220,3/27/22 15:40,N,FAIL_CONF,,0.0,0x00001000,PLC
13221,3/27/22 15:40,N,FAIL_RTU,,0.0,0x00001000,PLC
13218,3/27/22 15:40,N,MEM_USE,,51.1324,0x00001000,PLC
13216,3/27/22 15:40,N,PS1_V,,5.38353,0x00001000,PLC
13222,3/27/22 15:40,N,RTU_HEALTH,,3.0,0x00001000,PLC
13219,3/27/22 15:40,N,TEMP,,31.5,0x00001000,PLC
13210,3/27/22 15:20,N,CPU_USE,,76.4269,0x00001000,PLC
13213,3/27/22 15:20,N,FAIL_CONF,,0.0,0x00001000,PLC
13214,3/27/22 15:20,N,FAIL_RTU,,0.0,0x00001000,PLC
13211,3/27/22 15:20,N,MEM_USE,,51.1303,0x00001000,PLC
13209,3/27/22 15:20,N,PS1_V,,5.35865,0x00001000,PLC
13215,3/27/22 15:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
13212,3/27/22 15:20,N,TEMP,,31.438,0x00001000,PLC
13203,3/27/22 15:20,N,CPU_USE,,76.4259,0x00001000,PLC
13206,3/27/22 15:20,N,FAIL_CONF,,0.0,0x00001000,PLC
13207,3/27/22 15:20,N,FAIL_RTU,,0.0,0x00001000,PLC
13204,3/27/22 15:20,N,MEM_USE,,51.1293,0x00001000,PLC
13202,3/27/22 15:20,N,PS1_V,,5.35765,0x00001000,PLC
13208,3/27/22 15:20,N,RTU_HEALTH,,2.0,0x00001000,PLC
13205,3/27/22 15:20,N,TEMP,,31.437,0x00001000,PLC
13196,3/27/22 15:00,N,CPU_USE,,71.4276,0x00001000,PLC
13199,3/27/22 15:00,N,FAIL_CONF,,0.0,0x00001000,PLC
13200,3/27/22 15:00,N,FAIL_RTU,,0.0,0x00001000,PLC
13197,3/27/22 15:00,N,MEM_USE,,44.6355,0x00001000,PLC
13195,3/27/22 15:00,N,PS1_V,,5.38253,0x00001000,PLC
13201,3/27/22 15:00,N,RTU_HEALTH,,3.0,0x00001000,PLC
13198,3/27/22 15:00,N,TEMP,,31.499,0x00001000,PLC
13189,3/27/22 14:40,N,CPU_USE,,70.7865,0x00001000,PLC
13192,3/27/22 14:40,N,FAIL_CONF,,0.0,0x00001000,PLC
13193,3/27/22 14:40,N,FAIL_RTU,,0.0,0x00001000,PLC
13190,3/27/22 14:40,N,MEM_USE,,44.6865,0x00001000,PLC
13188,3/27/22 14:40,N,PS1_V,,5.38353,0x00001000,PLC
13194,3/27/22 14:40,N,RTU_HEALTH,,3.0,0x00001000,PLC
13191,3/27/22 14:40,N,TEMP,,31.437,0x00001000,PLC
13182,3/27/22 14:20,N,CPU_USE,,68.8655,0x00001000,PLC
13185,3/27/22 14:20,N,FAIL_CONF,,0.0,0x00001000,PLC
13186,3/27/22 14:20,N,FAIL_RTU,,0.0,0x00001000,PLC
13183,3/27/22 14:20,N,MEM_USE,,44.6406,0x00001000,PLC
13181,3/27/22 14:20,N,PS1_V,,5.38453,0x00001000,PLC
13187,3/27/22 14:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
13184,3/27/22 14:20,N,TEMP,,31.501,0x00001000,PLC
13175,3/27/22 14:20,N,CPU_USE,,70.3125,0x00001000,PLC
13178,3/27/22 14:20,N,FAIL_CONF,,0.0,0x00001000,PLC
13179,3/27/22 14:20,N,FAIL_RTU,,0.0,0x00001000,PLC
13176,3/27/22 14:20,N,MEM_USE,,44.6623,0x00001000,PLC
13174,3/27/22 14:20,N,PS1_V,,5.38353,0x00001000,PLC
13180,3/27/22 14:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
13177,3/27/22 14:20,N,TEMP,,31.5,0x00001000,PLC
13168,3/27/22 14:00,N,CPU_USE,,70.3412,0x00001000,PLC
13171,3/27/22 14:00,N,FAIL_CONF,,0.0,0x00001000,PLC
13172,3/27/22 14:00,N,FAIL_RTU,,0.0,0x00001000,PLC
13169,3/27/22 14:00,N,MEM_USE,,44.6613,0x00001000,PLC
13167,3/27/22 14:00,N,PS1_V,,5.38253,0x00001000,PLC
13173,3/27/22 14:00,N,RTU_HEALTH,,3.0,0x00001000,PLC
13170,3/27/22 14:00,N,TEMP,,31.499,0x00001000,PLC
13161,3/27/22 13:40,N,CPU_USE,,69.7417,0x00001000,PLC
13164,3/27/22 13:40,N,FAIL_CONF,,0.0,0x00001000,PLC
13165,3/27/22 13:40,N,FAIL_RTU,,0.0,0x00001000,PLC
13162,3/27/22 13:40,N,MEM_USE,,44.685,0x00001000,PLC
13160,3/27/22 13:40,N,PS1_V,,5.38353,0x00001000,PLC
13166,3/27/22 13:40,N,RTU_HEALTH,,1.0,0x00001000,PLC
13163,3/27/22 13:40,N,TEMP,,31.437,0x00001000,PLC
13147,3/27/22 13:20,N,CPU_USE,,70.8487,0x00001000,PLC
13154,3/27/22 13:20,N,CPU_USE,,70.0797,0x00001000,PLC
13150,3/27/22 13:20,N,FAIL_CONF,,0.0,0x00001000,PLC
13157,3/27/22 13:20,N,FAIL_CONF,,0.0,0x00001000,PLC
13151,3/27/22 13:20,N,FAIL_RTU,,0.0,0x00001000,PLC
13158,3/27/22 13:20,N,FAIL_RTU,,0.0,0x00001000,PLC
13148,3/27/22 13:20,N,MEM_USE,,44.6381,0x00001000,PLC
13155,3/27/22 13:20,N,MEM_USE,,44.6391,0x00001000,PLC
13146,3/27/22 13:20,N,PS1_V,,5.38353,0x00001000,PLC
13153,3/27/22 13:20,N,PS1_V,,5.38453,0x00001000,PLC
13152,3/27/22 13:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
13159,3/27/22 13:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
13149,3/27/22 13:20,N,TEMP,,31.5,0x00001000,PLC
13156,3/27/22 13:20,N,TEMP,,31.501,0x00001000,PLC
13140,3/27/22 13:00,N,CPU_USE,,69.9238,0x00001000,PLC
13143,3/27/22 13:00,N,FAIL_CONF,,0.0,0x00001000,PLC
13144,3/27/22 13:00,N,FAIL_RTU,,0.0,0x00001000,PLC
13141,3/27/22 13:00,N,MEM_USE,,44.6644,0x00001000,PLC
13139,3/27/22 13:00,N,PS1_V,,5.38253,0x00001000,PLC
13145,3/27/22 13:00,N,RTU_HEALTH,,2.0,0x00001000,PLC
13142,3/27/22 13:00,N,TEMP,,31.499,0x00001000,PLC
13133,3/27/22 12:40,N,CPU_USE,,69.3431,0x00001000,PLC
13136,3/27/22 12:40,N,FAIL_CONF,,0.0,0x00001000,PLC
13137,3/27/22 12:40,N,FAIL_RTU,,0.0,0x00001000,PLC
13134,3/27/22 12:40,N,MEM_USE,,52.7525,0x00001000,PLC
13132,3/27/22 12:40,N,PS1_V,,5.38353,0x00001000,PLC
13138,3/27/22 12:40,N,RTU_HEALTH,,3.0,0x00001000,PLC
13135,3/27/22 12:40,N,TEMP,,31.5,0x00001000,PLC
13126,3/27/22 12:20,N,CPU_USE,,70.6359,0x00001000,PLC
13129,3/27/22 12:20,N,FAIL_CONF,,0.0,0x00001000,PLC
13130,3/27/22 12:20,N,FAIL_RTU,,0.0,0x00001000,PLC
13127,3/27/22 12:20,N,MEM_USE,,52.7777,0x00001000,PLC
13125,3/27/22 12:20,N,PS1_V,,5.38453,0x00001000,PLC
13131,3/27/22 12:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
13128,3/27/22 12:20,N,TEMP,,31.438,0x00001000,PLC
13119,3/27/22 12:20,N,CPU_USE,,70.6349,0x00001000,PLC
13122,3/27/22 12:20,N,FAIL_CONF,,0.0,0x00001000,PLC
13123,3/27/22 12:20,N,FAIL_RTU,,0.0,0x00001000,PLC
13120,3/27/22 12:20,N,MEM_USE,,52.7767,0x00001000,PLC
13118,3/27/22 12:20,N,PS1_V,,5.38353,0x00001000,PLC
13124,3/27/22 12:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
13121,3/27/22 12:20,N,TEMP,,31.437,0x00001000,PLC
13112,3/27/22 12:00,N,CPU_USE,,68.5596,0x00001000,PLC
13115,3/27/22 12:00,N,FAIL_CONF,,0.0,0x00001000,PLC
13116,3/27/22 12:00,N,FAIL_RTU,,0.0,0x00001000,PLC
13113,3/27/22 12:00,N,MEM_USE,,52.7483,0x00001000,PLC
13111,3/27/22 12:00,N,PS1_V,,5.38253,0x00001000,PLC
13117,3/27/22 12:00,N,RTU_HEALTH,,1.0,0x00001000,PLC
13114,3/27/22 12:00,N,TEMP,,31.499,0x00001000,PLC
13105,3/27/22 11:40,N,CPU_USE,,69.8113,0x00001000,PLC
13108,3/27/22 11:40,N,FAIL_CONF,,0.0,0x00001000,PLC
13109,3/27/22 11:40,N,FAIL_RTU,,0.0,0x00001000,PLC
13106,3/27/22 11:40,N,MEM_USE,,52.7783,0x00001000,PLC
13104,3/27/22 11:40,N,PS1_V,,5.38353,0x00001000,PLC
13110,3/27/22 11:40,N,RTU_HEALTH,,3.0,0x00001000,PLC
13107,3/27/22 11:40,N,TEMP,,31.375,0x00001000,PLC
13091,3/27/22 11:20,N,CPU_USE,,68.8716,0x00001000,PLC
13098,3/27/22 11:20,N,CPU_USE,,68.6518,0x00001000,PLC
13094,3/27/22 11:20,N,FAIL_CONF,,0.0,0x00001000,PLC
13101,3/27/22 11:20,N,FAIL_CONF,,0.0,0x00001000,PLC
13095,3/27/22 11:20,N,FAIL_RTU,,0.0,0x00001000,PLC
13102,3/27/22 11:20,N,FAIL_RTU,,0.0,0x00001000,PLC
13092,3/27/22 11:20,N,MEM_USE,,52.7767,0x00001000,PLC
13099,3/27/22 11:20,N,MEM_USE,,52.7761,0x00001000,PLC
13090,3/27/22 11:20,N,PS1_V,,5.38353,0x00001000,PLC
13097,3/27/22 11:20,N,PS1_V,,5.38453,0x00001000,PLC
13096,3/27/22 11:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
13103,3/27/22 11:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
13093,3/27/22 11:20,N,TEMP,,31.375,0x00001000,PLC
13100,3/27/22 11:20,N,TEMP,,31.376,0x00001000,PLC
13084,3/27/22 11:00,N,CPU_USE,,69.111,0x00001000,PLC
13087,3/27/22 11:00,N,FAIL_CONF,,0.0,0x00001000,PLC
13088,3/27/22 11:00,N,FAIL_RTU,,0.0,0x00001000,PLC
13085,3/27/22 11:00,N,MEM_USE,,52.7499,0x00001000,PLC
13083,3/27/22 11:00,N,PS1_V,,5.38253,0x00001000,PLC
13089,3/27/22 11:00,N,RTU_HEALTH,,3.0,0x00001000,PLC
13086,3/27/22 11:00,N,TEMP,,31.374,0x00001000,PLC
13077,3/27/22 10:40,N,CPU_USE,,68.254,0x00001000,PLC
13080,3/27/22 10:40,N,FAIL_CONF,,0.0,0x00001000,PLC
13081,3/27/22 10:40,N,FAIL_RTU,,0.0,0x00001000,PLC
13078,3/27/22 10:40,N,MEM_USE,,52.8009,0x00001000,PLC
13076,3/27/22 10:40,N,PS1_V,,5.38353,0x00001000,PLC
